file;totalLines_svn;addedLines_svn;removedLines_svn;percentageOfChange_svn;accuracy_svn;measure_svn;recall_svn;precision_svn;effort_svn;totalLines_git;addedLines_git;removedLines_git;percentageOfChange_git;accuracy_git;measure_git;recall_git;precision_git;effort_git
src/main/java/org/jboss/netty/handler/codec/http/HttpHeaders.java;1232;12;0;0.00974025974025974;0.9903536977491961;0.9951060358890702;0.9902597402597403;1.0;12;1232;12;0;0.00974025974025974;0.9903536977491961;0.9951060358890702;0.9902597402597403;1.0;12
src/test/java/org/jboss/netty/handler/codec/frame/LengthFieldBasedFrameDecoderTest.java;70;21;0;0.3;0.7692307692307693;0.8235294117647058;0.7;1.0;21;70;21;0;0.3;0.7692307692307693;0.8235294117647058;0.7;1.0;21
src/test/java/org/jboss/netty/handler/codec/frame/DelimiterBasedFrameDecoderTest.java;70;21;0;0.3;0.7692307692307693;0.8235294117647058;0.7;1.0;21;70;21;0;0.3;0.7692307692307693;0.8235294117647058;0.7;1.0;21
src/main/java/org/jboss/netty/handler/codec/frame/LengthFieldBasedFrameDecoder.java;475;32;2;0.07157894736842105;0.9332023575638507;0.9630434782608697;0.9326315789473684;0.9955056179775281;34;475;32;7;0.08210526315789474;0.9241245136186771;0.9578378378378379;0.9326315789473684;0.9844444444444445;39
src/main/java/org/jboss/netty/example/discard/DiscardServerHandler.java;71;0;2;0.028169014084507043;0.9726027397260274;0.9861111111111112;1.0;0.9726027397260274;2;71;3;4;0.09859154929577464;0.9102564102564102;0.951048951048951;0.9577464788732394;0.9444444444444444;7
src/main/java/org/jboss/netty/example/discard/DiscardClientHandler.java;121;0;2;0.01652892561983471;0.983739837398374;0.9918032786885246;1.0;0.983739837398374;2;121;3;4;0.05785123966942149;0.9453125;0.9711934156378601;0.9752066115702479;0.9672131147540983;7
src/main/java/org/jboss/netty/handler/execution/OrderedMemoryAwareThreadPoolExecutor.java;338;34;30;0.1893491124260355;0.8407960199004975;0.9047619047619048;0.8994082840236687;0.9101796407185628;64;338;34;30;0.1893491124260355;0.8407960199004975;0.9047619047619048;0.8994082840236687;0.9101796407185628;64
src/test/java/org/jboss/netty/util/internal/ConversionUtilTest.java;74;1;1;0.02702702702702703;0.9736842105263158;0.9864864864864865;0.9864864864864865;0.9864864864864865;2;74;1;1;0.02702702702702703;0.9736842105263158;0.9864864864864865;0.9864864864864865;0.9864864864864865;2
src/main/java/org/jboss/netty/handler/execution/ChannelEventRunnable.java;74;0;3;0.04054054054054054;0.961038961038961;0.9801324503311257;1.0;0.961038961038961;3;74;0;3;0.04054054054054054;0.961038961038961;0.9801324503311257;1.0;0.961038961038961;3
pom.xml;694;62;13;0.10806916426512968;0.9024707412223667;0.9439880507841673;0.9106628242074928;0.9798449612403101;75;694;43;13;0.08069164265129683;0.9253333333333333;0.9587628865979381;0.9380403458213257;0.9804216867469879;56
src/main/java/org/jboss/netty/handler/execution/MemoryAwareThreadPoolExecutor.java;545;3;23;0.047706422018348627;0.9544658493870403;0.9765765765765766;0.9944954128440368;0.95929203539823;26;545;2;2;0.007339449541284404;0.9927140255009107;0.9963302752293578;0.9963302752293578;0.9963302752293578;4
pom.xml;707;43;13;0.07920792079207921;0.926605504587156;0.9595375722543353;0.9391796322489392;0.9807976366322009;56;707;43;13;0.07920792079207921;0.926605504587156;0.9595375722543353;0.9391796322489392;0.9807976366322009;56
src/main/java/org/jboss/netty/handler/execution/MemoryAwareThreadPoolExecutor.java;546;2;1;0.005494505494505495;0.994535519125683;0.9972502291475711;0.9963369963369964;0.998165137614679;3;546;2;1;0.005494505494505495;0.994535519125683;0.9972502291475711;0.9963369963369964;0.998165137614679;3
pom.xml;609;31;129;0.2627257799671593;0.7919375812743823;0.8784194528875381;0.9490968801313628;0.8175388967468176;160;609;31;129;0.2627257799671593;0.7919375812743823;0.8784194528875381;0.9490968801313628;0.8175388967468176;160
src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13Test.java;76;2;4;0.07894736842105263;0.926829268292683;0.9610389610389611;0.9736842105263158;0.9487179487179487;6;76;2;4;0.07894736842105263;0.926829268292683;0.9610389610389611;0.9736842105263158;0.9487179487179487;6
src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker00.java;199;22;25;0.23618090452261306;0.8089430894308943;0.8827930174563591;0.8894472361809045;0.8762376237623762;47;199;22;25;0.23618090452261306;0.8089430894308943;0.8827930174563591;0.8894472361809045;0.8762376237623762;47
codec-http/src/main/java/io/netty/handler/codec/http/QueryStringDecoder.java;395;12;2;0.035443037974683546;0.9657701711491442;0.9820512820512819;0.9696202531645569;0.9948051948051948;14;395;1;1;0.005063291139240506;0.9949622166246851;0.9974683544303797;0.9974683544303797;0.9974683544303797;2
transport-sctp/src/main/java/io/netty/channel/sctp/SctpClientPipelineSink.java;456;36;1;0.08114035087719298;0.9249492900608519;0.9578107183580388;0.9210526315789473;0.997624703087886;37;456;36;1;0.08114035087719298;0.9249492900608519;0.9578107183580388;0.9210526315789473;0.997624703087886;37
transport-sctp/src/main/java/io/netty/channel/sctp/SctpWorker.java;795;5;7;0.01509433962264151;0.9851301115241635;0.992462311557789;0.9937106918238994;0.9912170639899623;12;795;5;7;0.01509433962264151;0.9851301115241635;0.992462311557789;0.9937106918238994;0.9912170639899623;12
transport-sctp/src/main/java/io/netty/channel/sctp/SctpServerPipelineSink.java;338;35;0;0.10355029585798817;0.9061662198391421;0.9453978159126365;0.8964497041420119;1.0;35;338;35;0;0.10355029585798817;0.9061662198391421;0.9453978159126365;0.8964497041420119;1.0;35
