file;totalLines_svn;addedLines_svn;removedLines_svn;percentageOfChange_svn;accuracy_svn;measure_svn;recall_svn;precision_svn;effort_svn;totalLines_git;addedLines_git;removedLines_git;percentageOfChange_git;accuracy_git;measure_git;recall_git;precision_git;effort_git
modules/http/src/retrofit/http/RestAdapter.java;230;13;367;1.6521739130434783;0.3770491803278688;0.5331695331695332;0.9434782608695652;0.3715753424657534;380;230;13;367;1.6521739130434783;0.3770491803278688;0.5331695331695332;0.9434782608695652;0.3715753424657534;380
retrofit/src/main/java/retrofit/http/HttpMethodType.java;166;17;36;0.3192771084337349;0.7579908675799086;0.8490028490028491;0.8975903614457831;0.8054054054054054;53;166;2;5;0.04216867469879518;0.9595375722543352;0.9791044776119403;0.9879518072289156;0.9704142011834319;7
retrofit/src/main/java/retrofit/http/HttpMethodType.java;169;1;1;0.011834319526627219;0.9883040935672515;0.9940828402366864;0.9940828402366864;0.9940828402366864;2;169;4;1;0.029585798816568046;0.9712643678160919;0.9850746268656716;0.9763313609467456;0.9939759036144579;5
retrofit/src/main/java/retrofit/http/RestAdapter.java;409;3;0;0.007334963325183374;0.9927184466019418;0.996319018404908;0.9926650366748166;1.0;3;409;3;0;0.007334963325183374;0.9927184466019418;0.996319018404908;0.9926650366748166;1.0;3
retrofit/src/main/java/retrofit/http/RestAdapter.java;364;3;0;0.008241758241758242;0.9918256130790191;0.9958620689655172;0.9917582417582418;1.0;3;364;3;0;0.008241758241758242;0.9918256130790191;0.9958620689655172;0.9917582417582418;1.0;3
retrofit/src/main/java/retrofit/http/RestAdapter.java;367;5;2;0.01907356948228883;0.9812834224598931;0.9904240766073871;0.9863760217983651;0.9945054945054945;7;367;6;3;0.02452316076294278;0.976063829787234;0.9876880984952121;0.9836512261580381;0.9917582417582418;9
retrofit/src/main/java/retrofit/http/RequestBuilder.java;160;5;5;0.0625;0.9411764705882353;0.96875;0.96875;0.96875;10;160;4;6;0.0625;0.9411764705882353;0.9689440993788819;0.975;0.9629629629629629;10
pom.xml;178;6;0;0.033707865168539325;0.967391304347826;0.9828571428571428;0.9662921348314607;1.0;6;178;1;16;0.09550561797752809;0.9128205128205128;0.954177897574124;0.9943820224719101;0.917098445595855;17
retrofit/src/test/java/retrofit/http/RequestBuilderTest.java;478;127;136;0.5502092050209205;0.6450742240215924;0.727461139896373;0.7343096234309623;0.7207392197125256;263;478;90;6;0.200836820083682;0.8327526132404182;0.889908256880734;0.8117154811715481;0.9847715736040609;96
retrofit/src/test/java/retrofit/http/RestMethodInfoTest.java;723;64;0;0.08852005532503458;0.9186785260482846;0.9536903039073806;0.9114799446749654;1.0;64;723;64;0;0.08852005532503458;0.9186785260482846;0.9536903039073806;0.9114799446749654;1.0;64
retrofit/src/main/java/retrofit/http/RequestHeaders.java;22;1;1;0.09090909090909091;0.9166666666666666;0.9545454545454546;0.9545454545454546;0.9545454545454546;2;22;1;1;0.09090909090909091;0.9166666666666666;0.9545454545454546;0.9545454545454546;0.9545454545454546;2
retrofit/src/main/java/retrofit/http/Headers.java;34;28;15;1.2647058823529411;0.44155844155844154;0.21818181818181817;0.17647058823529413;0.2857142857142857;43;34;3;3;0.17647058823529413;0.85;0.9117647058823528;0.9117647058823529;0.9117647058823529;6
retrofit/src/main/java/retrofit/http/RequestBuilder.java;182;106;114;1.2087912087912087;0.4527363184079602;0.40860215053763443;0.4175824175824176;0.4;220;182;31;3;0.18681318681318682;0.8425925925925926;0.898809523809524;0.8296703296703297;0.9805194805194806;34
retrofit/src/main/java/retrofit/http/RestMethodInfo.java;390;34;3;0.09487179487179487;0.9133489461358314;0.9506008010680908;0.9128205128205128;0.9916434540389972;37;390;34;3;0.09487179487179487;0.9133489461358314;0.9506008010680908;0.9128205128205128;0.9916434540389972;37
retrofit/src/test/java/retrofit/mime/FormUrlEncodingTypedOutputTest.java;48;6;6;0.25;0.8;0.875;0.875;0.875;12;48;6;6;0.25;0.8;0.875;0.875;0.875;12
retrofit/src/main/java/retrofit/RequestBuilder.java;189;1;1;0.010582010582010581;0.9895287958115183;0.9947089947089947;0.9947089947089947;0.9947089947089947;2;189;1;1;0.010582010582010581;0.9895287958115183;0.9947089947089947;0.9947089947089947;0.9947089947089947;2
retrofit/src/main/java/retrofit/mime/FormUrlEncodedTypedOutput.java;63;1;1;0.031746031746031744;0.9692307692307692;0.9841269841269841;0.9841269841269841;0.9841269841269841;2;63;1;1;0.031746031746031744;0.9692307692307692;0.9841269841269841;0.9841269841269841;0.9841269841269841;2
retrofit/src/test/java/retrofit/RequestBuilderTest.java;528;14;1;0.028409090909090908;0.9723756906077348;0.9856184084372004;0.9734848484848485;0.9980582524271845;15;528;14;1;0.028409090909090908;0.9723756906077348;0.9856184084372004;0.9734848484848485;0.9980582524271845;15
retrofit/src/main/java/retrofit/RequestBuilder.java;205;1;1;0.00975609756097561;0.9903381642512077;0.9951219512195122;0.9951219512195122;0.9951219512195122;2;205;1;1;0.00975609756097561;0.9903381642512077;0.9951219512195122;0.9951219512195122;0.9951219512195122;2
retrofit/src/main/java/retrofit/RestAdapter.java;632;3;1;0.006329113924050633;0.9937106918238994;0.9968304278922345;0.995253164556962;0.9984126984126984;4;632;3;1;0.006329113924050633;0.9937106918238994;0.9968304278922345;0.995253164556962;0.9984126984126984;4
retrofit/src/main/java/retrofit/http/Query.java;41;1;1;0.04878048780487805;0.9534883720930233;0.975609756097561;0.975609756097561;0.975609756097561;2;41;4;1;0.12195121951219512;0.8913043478260869;0.9367088607594938;0.9024390243902439;0.9736842105263158;5
retrofit/src/main/java/retrofit/http/Path.java;41;1;1;0.04878048780487805;0.9534883720930233;0.975609756097561;0.975609756097561;0.975609756097561;2;41;4;1;0.12195121951219512;0.8913043478260869;0.9367088607594938;0.9024390243902439;0.9736842105263158;5
retrofit/src/main/java/retrofit/RestAdapter.java;649;2;11;0.020030816640986132;0.9803625377643505;0.9900535577658761;0.9969183359013868;0.9832826747720365;13;649;2;2;0.0061633281972265025;0.9938744257274119;0.9969183359013868;0.9969183359013868;0.9969183359013868;4
retrofit/src/main/java/retrofit/RestAdapter.java;667;5;1;0.008995502248875561;0.9910846953937593;0.9954887218045113;0.992503748125937;0.9984917043740573;6;667;60;46;0.15892053973013492;0.8628719275549805;0.9196969696969697;0.9100449775112444;0.9295558958652373;106
retrofit/src/main/java/retrofit/RestAdapter.java;738;2;6;0.01084010840108401;0.9892761394101877;0.9945945945945944;0.997289972899729;0.9919137466307277;8;738;1;2;0.0040650406504065045;0.9959514170040485;0.9979688557887612;0.9986449864498645;0.9972936400541272;3
retrofit-mock/src/main/java/retrofit/MockRestAdapter.java;536;5;4;0.016791044776119403;0.9834862385321101;0.9915966386554622;0.9906716417910447;0.9925233644859813;9;536;7;6;0.024253731343283583;0.97632058287796;0.9878618113912231;0.9869402985074627;0.9887850467289719;13
website/index.html;326;2;2;0.012269938650306749;0.9878787878787879;0.9938650306748467;0.9938650306748467;0.9938650306748467;4;326;2;2;0.012269938650306749;0.9878787878787879;0.9938650306748467;0.9938650306748467;0.9938650306748467;4
retrofit/src/test/java/retrofit/RestAdapterTest.java;608;0;10;0.01644736842105263;0.9838187702265372;0.9918433931484503;1.0;0.9838187702265372;10;608;0;10;0.01644736842105263;0.9838187702265372;0.9918433931484503;1.0;0.9838187702265372;10
retrofit/src/test/java/retrofit/RestAdapterTest.java;633;25;0;0.03949447077409163;0.9620060790273556;0.9798549556809025;0.9605055292259084;1.0;25;633;56;27;0.13112164296998421;0.8840782122905028;0.932902182700081;0.9115323854660348;0.9552980132450332;83
retrofit/src/main/java/retrofit/RestAdapter.java;690;4;2;0.008695652173913044;0.9913793103448276;0.9956458635703919;0.9942028985507246;0.997093023255814;6;690;3;0;0.004347826086956522;0.9956709956709957;0.9978213507625272;0.9956521739130435;1.0;3
retrofit/src/test/java/retrofit/appengine/UrlFetchClientTest.java;159;4;2;0.03773584905660377;0.9636363636363636;0.9810126582278481;0.9748427672955975;0.9872611464968153;6;159;34;2;0.22641509433962265;0.8153846153846154;0.8741258741258742;0.7861635220125787;0.984251968503937;36
retrofit/src/main/java/retrofit/appengine/UrlFetchClient.java;114;5;0;0.043859649122807015;0.957983193277311;0.9775784753363228;0.956140350877193;1.0;5;114;7;4;0.09649122807017543;0.912;0.9511111111111112;0.9385964912280702;0.963963963963964;11
retrofit/pom.xml;82;2;2;0.04878048780487805;0.9534883720930233;0.975609756097561;0.975609756097561;0.975609756097561;4;82;0;5;0.06097560975609756;0.9425287356321839;0.9704142011834319;1.0;0.9425287356321839;5
pom.xml;222;3;3;0.02702702702702703;0.9736842105263158;0.9864864864864865;0.9864864864864865;0.9864864864864865;6;222;1;0;0.0045045045045045045;0.9955156950672646;0.9977426636568849;0.9954954954954955;1.0;1
retrofit/src/main/java/retrofit/RestAdapter.java;453;4;4;0.017660044150110375;0.982646420824295;0.9911699779249448;0.9911699779249448;0.9911699779249448;8;453;2;4;0.013245033112582781;0.9869281045751634;0.9933920704845814;0.9955849889624724;0.9912087912087912;6
website/index.html;353;1;6;0.019830028328611898;0.9805555555555555;0.990154711673699;0.9971671388101983;0.9832402234636871;7;353;8;0;0.0226628895184136;0.9778393351800554;0.9885386819484241;0.9773371104815864;1.0;8
