file;totalLines_svn;addedLines_svn;removedLines_svn;percentageOfChange_svn;accuracy_svn;measure_svn;recall_svn;precision_svn;effort_svn;totalLines_git;addedLines_git;removedLines_git;percentageOfChange_git;accuracy_git;measure_git;recall_git;precision_git;effort_git
build.xml;208;73;3;0.36538461538461536;0.7323943661971831;0.7803468208092486;0.6490384615384616;0.9782608695652174;76;208;1;0;0.004807692307692308;0.9952153110047847;0.9975903614457832;0.9951923076923077;1.0;1
build.xml;262;4;0;0.015267175572519083;0.9849624060150376;0.9923076923076923;0.9847328244274809;1.0;4;262;4;0;0.015267175572519083;0.9849624060150376;0.9923076923076923;0.9847328244274809;1.0;4
src/lombok/javac/handlers/HandleEqualsAndHashCode.java;430;7;6;0.030232558139534883;0.9706546275395034;0.9848661233993015;0.9837209302325581;0.986013986013986;13;430;7;6;0.030232558139534883;0.9706546275395034;0.9848661233993015;0.9837209302325581;0.986013986013986;13
src/lombok/javac/handlers/HandleSetter.java;145;1;2;0.020689655172413793;0.9797297297297297;0.9896907216494845;0.993103448275862;0.9863013698630136;3;145;1;2;0.020689655172413793;0.9797297297297297;0.9896907216494845;0.993103448275862;0.9863013698630136;3
src/lombok/javac/handlers/HandleData.java;182;2;5;0.038461538461538464;0.9629629629629629;0.9809264305177112;0.989010989010989;0.972972972972973;7;182;2;5;0.038461538461538464;0.9629629629629629;0.9809264305177112;0.989010989010989;0.972972972972973;7
src/lombok/eclipse/handlers/HandleEqualsAndHashCode.java;532;8;7;0.02819548872180451;0.9725776965265083;0.9858889934148636;0.9849624060150376;0.9868173258003766;15;532;8;7;0.02819548872180451;0.9725776965265083;0.9858889934148636;0.9849624060150376;0.9868173258003766;15
src/lombok/eclipse/handlers/HandleSetter.java;156;4;1;0.03205128205128205;0.968944099378882;0.9838187702265372;0.9743589743589743;0.9934640522875817;5;156;4;1;0.03205128205128205;0.968944099378882;0.9838187702265372;0.9743589743589743;0.9934640522875817;5
src/lombok/eclipse/handlers/HandleData.java;214;2;2;0.018691588785046728;0.981651376146789;0.9906542056074766;0.9906542056074766;0.9906542056074766;4;214;2;2;0.018691588785046728;0.981651376146789;0.9906542056074766;0.9906542056074766;0.9906542056074766;4
src/lombok/eclipse/TransformEclipseAST.java;219;4;0;0.0182648401826484;0.9820627802690582;0.9907834101382489;0.9817351598173516;1.0;4;219;6;1;0.0319634703196347;0.9690265486725663;0.9838337182448037;0.9726027397260274;0.9953271028037384;7
src/delombok/lombok/delombok/Delombok.java;336;0;4;0.011904761904761904;0.9882352941176471;0.9940828402366864;1.0;0.9882352941176471;4;336;0;4;0.011904761904761904;0.9882352941176471;0.9940828402366864;1.0;0.9882352941176471;4
