file;totalLines_svn;addedLines_svn;removedLines_svn;percentageOfChange_svn;accuracy_svn;measure_svn;recall_svn;precision_svn;effort_svn;totalLines_git;addedLines_git;removedLines_git;percentageOfChange_git;accuracy_git;measure_git;recall_git;precision_git;effort_git
lib/patterns.less;513;4;3;0.01364522417153996;0.9865384615384616;0.9931707317073171;0.9922027290448343;0.994140625;7;513;18;1;0.037037037037037035;0.9642857142857143;0.9811694747274529;0.9649122807017544;0.9979838709677419;19
lib/forms.less;339;1;1;0.0058997050147492625;0.9941348973607038;0.9970501474926253;0.9970501474926253;0.9970501474926253;2;339;1;1;0.0058997050147492625;0.9941348973607038;0.9970501474926253;0.9970501474926253;0.9970501474926253;2
bootstrap-1.0.0.css;1619;1;1;0.0012353304508956147;0.9987661937075879;0.9993823347745522;0.9993823347745522;0.9993823347745522;2;1619;1;1;0.0012353304508956147;0.9987661937075879;0.9993823347745522;0.9993823347745522;0.9993823347745522;2
docs/index.html;1221;0;1;8.19000819000819E-4;0.9991816693944353;0.9995906672124437;1.0;0.9991816693944353;1;1221;0;1;8.19000819000819E-4;0.9991816693944353;0.9995906672124437;1.0;0.9991816693944353;1
lib/forms.less;321;4;5;0.028037383177570093;0.9727272727272728;0.9860031104199067;0.9875389408099688;0.984472049689441;9;321;1;1;0.006230529595015576;0.9938080495356038;0.9968847352024922;0.9968847352024922;0.9968847352024922;2
lib/scaffolding.less;121;8;6;0.11570247933884298;0.8962962962962963;0.9416666666666667;0.9338842975206612;0.9495798319327731;14;121;8;0;0.06611570247933884;0.937984496124031;0.9658119658119658;0.9338842975206612;1.0;8
bootstrap-1.0.0.css;1554;23;48;0.04568854568854569;0.9563076923076923;0.977338014682413;0.9851994851994852;0.9696010132995567;71;1554;9;1;0.006435006435006435;0.9936061381074168;0.9967741935483873;0.9942084942084942;0.999353169469599;10
lib/preboot.less;263;1;1;0.0076045627376425855;0.9924528301886792;0.9961977186311787;0.9961977186311787;0.9961977186311787;2;263;8;7;0.057034220532319393;0.9460431654676259;0.9714285714285714;0.9695817490494296;0.9732824427480916;15
lib/patterns.less;508;1;1;0.003937007874015748;0.996078431372549;0.9980314960629921;0.9980314960629921;0.9980314960629921;2;508;16;11;0.0531496062992126;0.9495327102803738;0.973293768545994;0.968503937007874;0.9781312127236581;27
lib/type.less;184;10;9;0.10326086956521739;0.9064039408866995;0.9482288828337875;0.9456521739130435;0.9508196721311475;19;184;10;9;0.10326086956521739;0.9064039408866995;0.9482288828337875;0.9456521739130435;0.9508196721311475;19
bootstrap-1.0.0.css;1554;12;12;0.015444015444015444;0.9847908745247148;0.9922779922779923;0.9922779922779923;0.9922779922779923;24;1554;23;48;0.04568854568854569;0.9563076923076923;0.977338014682413;0.9851994851994852;0.9696010132995567;71
lib/bootstrap.less;23;2;2;0.17391304347826086;0.8518518518518519;0.9130434782608695;0.9130434782608695;0.9130434782608695;4;23;10;11;0.9130434782608695;0.5227272727272727;0.5531914893617021;0.5652173913043478;0.5416666666666666;21
docs/index.html;1266;1;0;7.898894154818325E-4;0.9992107340173638;0.9996048992493085;0.9992101105845181;1.0;1;1266;4;4;0.00631911532385466;0.9937205651491365;0.9968404423380727;0.9968404423380727;0.9968404423380727;8
docs/index.html;1257;18;26;0.035003977724741446;0.9661798616448886;0.9825535289452815;0.9856801909307876;0.9794466403162055;44;1257;1;1;0.0015910898965791568;0.9984114376489277;0.9992044550517104;0.9992044550517104;0.9992044550517104;2
lib/patterns.less;575;68;0;0.11826086956521739;0.8942457231726283;0.9371534195933456;0.8817391304347826;1.0;68;575;5;5;0.017391304347826087;0.9829059829059829;0.991304347826087;0.991304347826087;0.991304347826087;10
bootstrap-1.0.0.css;1661;60;0;0.036122817579771226;0.9651365485183033;0.9816063764561619;0.9638771824202288;1.0;60;1661;60;0;0.036122817579771226;0.9651365485183033;0.9816063764561619;0.9638771824202288;1.0;60
docs/assets/js/application.js;144;89;32;0.8402777777777778;0.5433962264150943;0.47619047619047616;0.3819444444444444;0.632183908045977;121;144;106;49;1.0763888888888888;0.4816053511705686;0.329004329004329;0.2638888888888889;0.4367816091954023;155
bootstrap-1.0.0.min.css;207;6;0;0.028985507246376812;0.971830985915493;0.9852941176470589;0.9710144927536232;1.0;6;207;6;0;0.028985507246376812;0.971830985915493;0.9852941176470589;0.9710144927536232;1.0;6
bootstrap-1.0.0.css;1673;9;3;0.007172743574417215;0.9928783382789318;0.9964071856287424;0.9946204423191871;0.9982003599280144;12;1673;9;3;0.007172743574417215;0.9928783382789318;0.9964071856287424;0.9946204423191871;0.9982003599280144;12
docs/index.html;1290;3;3;0.004651162790697674;0.9953703703703703;0.9976744186046511;0.9976744186046511;0.9976744186046511;6;1290;3;53;0.043410852713178294;0.9583952451708767;0.9787072243346008;0.9976744186046511;0.9604477611940299;56
bootstrap-1.0.0.min.css;207;5;5;0.04830917874396135;0.9539170506912442;0.9758454106280193;0.9758454106280193;0.9758454106280193;10;207;5;3;0.03864734299516908;0.9627906976744186;0.9805825242718447;0.9758454106280193;0.9853658536585366;8
lib/patterns.less;690;154;41;0.2826086956521739;0.7796610169491526;0.8460931333859512;0.7768115942028986;0.92894280762565;195;690;154;41;0.2826086956521739;0.7796610169491526;0.8460931333859512;0.7768115942028986;0.92894280762565;195
bootstrap-1.0.0.css;1866;165;4;0.09056806002143623;0.9169533169533169;0.9526743209185102;0.9115755627009646;0.9976539589442815;169;1866;165;4;0.09056806002143623;0.9169533169533169;0.9526743209185102;0.9115755627009646;0.9976539589442815;169
